timestamp,user,message,banned,msg_len
2021-11-01 17:51:28,sslxy,unlucky nip,0,2
2021-11-01 16:23:19,ApatShe_13,someone lost 140 000 betting entropigs kekw,0,7
2021-11-01 17:33:11,gabrielvacc,xqcbased trans rights,1,3
2021-10-29 18:22:56,kummiia,cantunun kaltağıyım,1,2
2021-10-29 17:50:34,L3GIT_PENGUIN,good naf serioussloth serioussloth serioussloth,0,5
2021-11-01 18:24:52,elydestructn,legacy esports,0,2
2021-11-01 16:00:45,afizz_,9696969696,0,1
2021-10-29 18:44:30,mayu013,band everyone wearing wutface,0,4
2021-10-29 19:43:05,hellbound14321,cry doggssterrr,1,2
2021-10-29 18:53:05,this_field_was_required,fucky,0,1
2021-10-27 12:26:57,a_7_o_m_i_c,omegalul worst luck omegalul kid took dive omegalul pixels omegalul,0,10
2021-10-27 11:53:10,EpeNd_,lets go ence,0,3
2021-10-29 19:12:43,nunowust93,10x5,1,1
2021-10-29 18:59:33,robywastaken,magixxx girl boy,1,3
2021-10-27 11:42:34,xcro007x,600 social credit,1,3
2021-10-29 19:11:29,zloy_hlebushek,коробки падают,1,2
2021-11-01 17:55:02,EuroDancerBY,godv1ce pog,0,2
2021-10-27 12:24:52,StarkGaryen1,make radar bigger better swiftrage make radar bigger better swiftrage,0,10
2021-10-29 19:34:28,robbyg7,pgl eu production kekw lul,0,5
2021-10-29 18:19:13,steam__fish,awper gla1ve ahahahaha,0,3
2021-11-01 15:42:14,pringce,fart got ft,1,3
2021-10-29 17:56:10,nicoarenasss,astralis suck,0,2
2021-11-01 16:48:49,iam_crystal,nafany2gambit nafany2gambit nafany2gambit nafany2gambit,0,4
2021-10-27 11:41:54,thieu101kh,super idol de xiao rong mei nii de tien mai chou yang wang mei nii yao yung yo ay ih pai li wo du te nii di di ching chun zhung liu zhuei,1,33
2021-11-01 18:17:48,kurti1210,nip front 91,1,3
2021-11-01 15:46:44,thugger0,transgenderpride trans rights transgenderpride trans rights transgenderpride trans rights transgenderpride trans rights,0,12
2021-11-01 15:52:32,Wairussss,transgenderpride farted transgenderpride farted transgenderpride farted transgenderpride farted ,1,8
2021-11-01 17:08:39,TheXaxShow,submur mods dont understand professional twich chatter slow mode literally humans rights force endure torture mod remove slow mode 300 accounts spam,1,22
2021-10-29 18:54:12,marcos_2298,todo excelente hicieron,1,3
2021-10-29 19:01:17,HoangMaNhi1998,tilted,0,1
2021-11-01 17:24:04,arsenaliy100,averagе,1,1
2021-11-01 17:33:18,nikovac_,nafany wants old monk,0,4
2021-10-27 11:42:51,lebowski02,man,0,1
2021-10-29 18:24:48,MrSchnack,chair bamtnasad,0,2
2021-10-29 19:22:55,VatZhendong,dee colon  dee colon  dee colon  dee colon  dee colon ,0,10
2021-10-27 12:30:58,rita9012,fanculo,1,1
2021-11-01 17:36:42,1Fiem,linus throw tips kekw linus throw tips kekw,0,8
2021-10-27 12:38:57,viking_mercenary,poledoge,0,1
2021-10-27 11:46:47,sproowww,magixx cute,1,2
2021-10-29 18:15:36,Fedorawearingdoritoeater,selling meth isnt banned pingas banned,1,6
2021-10-29 18:22:04,TerraGamerNoob,albino guy,0,2
2021-10-27 12:29:53,razbeary1,players freezing cold something,0,4
2021-10-29 19:17:49,yairshow_,magixx good looking e girl residentsleeper residentsleeper,1,7
2021-11-01 16:12:03,000000a1,olha essa arma cara,1,4
2021-10-29 19:43:27,Tinyyj,spirit lost spirits,0,3
2021-11-01 16:17:17,Asmaji,omegalulbserver,0,1
2021-11-01 18:38:52,snoopy74,sucks nip navi gambit want champions need able beat,0,9
2021-11-01 16:15:26,pate18,entropiq 1915,1,2
2021-10-27 11:46:56,red_nan,magisk man boobs,1,3
2021-11-01 17:45:45,paid_actor_3,chokus kekw,0,2
2021-10-29 18:09:32,nenadr5,astralis elts goooo,0,3
2021-10-27 12:37:44,PoiKoichu,  bing chilling   bing chilling   bing chilling   bing chilling   bing chilling   bing chilling ,1,12
2021-11-01 17:51:48,jiggan__,lnz comon man,0,3
2021-11-01 17:45:37,namide__,niiiiiiiiiceeeeeeeeeeeeeeeeeeeeee,0,1
2021-10-29 19:08:39,IAMNOOBx1000,copium spirit comeback copium,0,4
2021-10-29 18:03:33,Wolffi19,spirit braindead,1,2
2021-11-01 18:40:30,aheldar,raybaishali gabit,0,2
2021-10-27 11:59:32,1roujiamo,use cameras show player reactions rounds come pgl major,0,9
2021-10-27 11:43:25,m33t30r,ooof,0,1
2021-11-01 17:22:12,Netih,hampus bot lul hampus bot lul hampus bot lul hampus bot lul hampus bot lul hampus bot lul,0,18
2021-10-29 19:03:19,luiis17_93,que ota,1,2
2021-11-01 15:49:28,pj7r,uglyback,1,1
2021-10-27 13:18:26,phoenix7001,пацаны тут коробки дпропаются,1,4
2021-10-27 12:53:44,mertnobody,916,1,1
2021-11-01 16:09:29,likeanox,red pants guy cringe,1,4
2021-11-01 18:43:01,1110697,bobby shmurda,0,2
2021-11-01 17:30:25,wirfen,goninjasgoninjasgoninjasgoninjasgoninjasgoninjasgoninjasgoninjasgoninjasgoninjasgoninjasgoninjas,1,1
2021-10-29 19:35:57,adityamitra75,alisachicken alisachicken alisachicken alisachicken alisachicken alisachicken alisachicken alisachicken alisachicken,0,9
2021-11-01 17:57:47,clown_trs,sasat nip,1,2
2021-11-01 16:23:40,gu1za,imagine entropiq fan,0,3
2021-10-29 18:36:40,sm00thy03,since iq quite average joining spamming festival know would understand like dont understand girlfriend good job big library keep spamming succeed life kekw,0,23
2021-11-01 17:35:10,wreck0n1ng,ploppers lul,0,2
2021-10-29 18:11:09,renforshugo,magixx fat,1,2
2021-11-01 17:08:54,s1mple_0_major,nip lan lul,0,3
2021-10-27 12:51:48,alm0st_xd,bymas spray god pog,0,4
2021-10-29 19:14:40,FazaWew,miss boobski man feelsbadman,1,4
2021-10-29 17:59:41,cloudshell,shaq free throw,0,3
2021-10-29 18:17:36,gabrakTTT,3 mape gidin orospu çocıkları,1,5
2021-11-01 15:58:42,natbatman,1216,1,1
2021-11-01 17:52:07,killaoncourt,udit rabdi bhalu machikne,1,4
2021-11-01 17:27:14,HappyGameHD,bot shito,0,2
2021-10-29 19:00:36,%HotRodTyler,deggs gets seggs,0,3
2021-10-29 18:33:36,ulisesmur4,holacomoestansihablanasielbotnolosvaabanearjejoxchupalapgl,1,1
2021-10-29 19:23:24,endly1337,mette er lækker,1,3
2021-10-29 17:50:59,zhenkkaz,trump,1,1
2021-10-27 13:06:59,SlinkyTheKing,skip navigation following browse pgl manvsgame eslcsgo sunni tejbz demalay missrage darthbobo77 nickmercs raided xiceman pglcsgo aus24 fl0m madoreline pgl live pgl ence vs mouz pgl major stockholm 2021 challengers stage day counterstrike global offensive hype train english esports fps 76214 24405 pgl 866k followers · team pgl innovative independent esports company est 2002 facebook twitter instagram linkedin youtube panel content pane,1,62
2021-10-29 19:33:15,Pzychho,astralis finals bound clap astralis finals bound clap astralis finals bound clap astralis finals bound clap,0,16
2021-10-27 12:02:51,slanderlordman,gaben clap gaben clap gaben clap gaben clap gaben clap,0,10
2021-11-01 15:46:05,Superbiaaaa,69 1611 basic csgo,1,4
2021-10-27 11:52:36,afonit,go go go,0,3
2021-10-27 12:37:53,ThatRumme,people chat copy anything say long enough wont even read entire message see paragraph text instinctually copy paste wrote actually sad stupid people copying pasting things meaning caught attention,1,29
2021-11-01 17:55:13,g0bzilla,bot pyjamas bot pyjamas bot pyjamas bot pyjamas bot pyjamas bot pyjamas bot pyjamas bot pyjamas bot pyjamas bot pyjamas,1,20
2021-11-01 16:24:50,abso_flow,voice delay,0,2
2021-10-29 18:40:01,J4mes7,copium astralis 161,1,3
2021-10-29 19:32:38,supergamer36sg,lucky hit shts,0,3
2021-10-27 11:42:18,BangerCakes,west taiwan west taiwan west taiwanwest taiwan west taiwan west taiwanwest taiwan west taiwan west taiwanwest taiwan west taiwan,1,19
2021-10-27 11:41:53,Akhirox,degster lulw,0,2
2021-11-01 18:03:36,walwiin,trollum90 kekw,0,2
2021-11-01 17:10:14,valde_smokecriminal,sh1ro next s1mple online lul lul,0,6
2021-10-29 18:23:48,J4mes7,copium dev1ce problem copium dev1ce problem copium dev1ce problem copium dev1ce problem copium dev1ce problem,0,15
2021-11-01 17:08:15,jackow2003,björn pers min,1,3
2021-11-01 16:18:51,zitark1,vai foder chines,1,3
2021-10-27 12:24:32,pringles1212,sexteerä,1,1
2021-10-27 12:29:31,god_se7en,donda donda donda donda donda donda donda donda donda donda donda donda donda donda donda donda,0,16
2021-10-29 18:05:30,mgahla,suka suka,1,2
2021-11-01 17:33:40,dizzywave_,cumbek,1,1
2021-11-01 18:27:44,haven200pump,adddddddddddddø,1,1
2021-11-01 16:08:56,Harryb118,straight rights kreygasm straight rights kreygasm straight rights kreygasm straight rights kreygasm,1,12
2021-11-01 16:00:17,GabzCN,holyyyyyyy,0,1
2021-10-29 17:53:28,SergeySSL,dron device,0,2
2021-11-01 17:48:42,ohliam06,hampus would map didnt drop,0,5
2021-11-01 17:38:51,slumpg0dddareal,nip sucks ass,1,3
2021-11-01 17:56:43,lil_mark0,dogski,1,1
2021-10-29 17:47:52,gopnikmeister,left right wing” dark ominous figure booms know it’s “ii’m ddemocr—“ instantly lose bodily functions collapse floor screaming agony spasming great ben shapiro stands lifeless body “libtard owned”,1,37
2021-10-27 13:09:57,younjk,ez4emce,0,1
2021-10-27 13:15:49,introzen,2nd day delay fixed kappa,0,5
2021-10-29 19:20:22,beam2546,kill chicken lose round,0,4
2021-10-27 12:29:15,Kryst1cle,kanye kekw,0,2
2021-11-01 17:16:19,thegavry,norbas si aluat timeout,1,4
2021-10-29 19:34:54,rudyrudik,čau,1,1
2021-11-01 18:44:05,armpar_c,ey kire khar koon ksehaye kooni pedar,1,7
2021-10-29 17:49:12,ceddzz_meowmix,bot dupreeh,0,2
2021-10-27 12:30:03,s5artacus,дроп дайте,1,2
2021-10-29 19:27:25,wenspix,fuck team spirit fuck team spirit fuck team spirit fuck team spirit fuck team spirit fuck team spirit fuck team spirit fuck team spirit fuck team spirit fuck team spirit fuck team spirit fuck team spirit fuck team spirit fuck team spirit fuck team spirit fuck team spirit fuck team spirit fuck team spirit fuck team spirit fuck team spirit fuck team spirit fuck team spirit fuck team spirit fuck team spirit fuck team spirit fuck team spirit fuck team spirit fuck team spirit fuck team spirit fuck,1,88
2021-10-29 19:17:48,m4estroy,nahuy davayte,1,2
2021-10-29 19:27:14,cr4zyboy1337,fuck game,0,2
2021-10-29 19:34:14,Simaoplc,shame gayben shame,0,3
2021-11-01 17:59:45,theguyinthechair1,coins scams,1,2
2021-10-29 17:46:18,gopnikmeister,lets build ladder,1,3
2021-10-29 19:11:46,notjt7,jame timejame,0,2
2021-10-27 13:05:43,%d1racdelta,benchcor,0,1
2021-10-29 17:56:57,el1asgames,magixx woman,1,2
2021-10-27 12:48:24,donaldthefck,vs barrack oabamaro,0,3
2021-10-29 18:53:25,1oceanman_,jd,1,1
2021-10-27 12:49:35,sa5ga,15 social credit 15 social credit 15 social credit 15 social credit 15 social credit 15 social credit 15 social credit,1,21
2021-11-01 17:48:36,st9nk,lnz 6 18 pog kreygasm kreygasm kreygasm,1,7
2021-10-29 19:30:06,333dexter333,offernewpartner1040598919tokenchdwepyx,1,1
2021-10-27 12:01:18,WWWWWWWWWWWWWWWWWWWWWWWXW,mau5 mau5 clap mau5 clap mau5 clap mau5 clap mau5 clap mau5 clap mau5 clap mau5 clap mau5 clap mau5 clap mau5 clap mau5 clap mau5 clap mau5 clap mau5 clap mau5 clap mau5 clap mau5 clap mau5 clap mau5 clap mau5 clap mau5 clap mau5 clap mau5 clap mau5 clap mau5 clap,1,53
2021-10-29 19:12:07,SC2_FeaR,easy lulstralis,0,2
2021-11-01 18:21:24,Laviners,terrible casting,1,2
2021-10-29 19:29:51,sputtrick,neeggas house,1,2
2021-10-29 19:28:03,Kastun_,astralis round kekw,0,3
2021-11-01 15:55:53,LillaTim,spam morphintime morphintime help morphintime fnatic morphintime,1,7
2021-11-01 15:56:55,smoczynam,transgenderpride born wrong body right mindset transgenderpride,1,7
2021-10-29 17:53:28,Atlantikus,dr omegalul,0,2
2021-10-29 18:04:29,insert_dankmeme,kennhk 69 social credit score,1,5
2021-10-29 18:27:52,SoggyBaguette69_MJ,monitor,0,1
2021-10-29 19:11:51,Thekiller7,600 fuckn gang,0,3
2021-11-01 18:21:36,st3fanvl,robak105 1613 gambit win,1,4
2021-10-29 19:21:43,belgute,astralis chookiiiing,0,2
2021-10-27 12:00:44,brotherman2222,green screen looks,0,3
2021-10-29 18:14:06,perrekinho,mañana es eliminatoria alguien puede responder,1,6
2021-10-29 19:23:13,Shaux__,lulw cancer,1,2
2021-10-29 17:59:47,theshinez,major vs ti10 winner hopefully volarant players playing online,0,9
2021-10-29 19:19:42,falmexgniiro,beta players save lul lul lul,0,6
2021-11-01 16:09:18,karooo120,trans lul,1,2
2021-11-01 18:30:06,Karamba_23,fist chain,0,2
2021-10-29 18:21:34,cryinny,pogtrais,0,1
2021-10-29 18:39:10,slipzyii,virtus pro qualify,0,3
2021-11-01 17:46:04,bettimenaing,500 iq players,0,3
2021-10-29 19:37:31,roby_gd,castors,0,1
2021-10-29 19:24:47,ianshaw,hi riot ceo we’re going invest millions copying counter strike without infringing valve’s copyright failed csgo pro like tarik silver welcome valorant pretend like better game couldn’t cut csgo ,1,35
2021-10-29 18:10:45,itzminzlt,girl team loss,1,3
2021-10-29 18:29:29,outchi1,hitler,1,1
2021-11-01 17:50:59,beace,taremz weirdo,0,2
2021-10-29 18:42:42,SnipeGhostGaming,chickenlivesmatter,1,1
2021-11-01 17:27:16,swizzl,couldve 132 half easily,1,4
2021-10-29 17:57:12,Sailx,thenerdplaysgames unrelated based,0,3
2021-10-29 18:58:56,dru1dless,stay dota,0,2
2021-10-29 18:20:02,king_of_wicca,awper deglave pogchamp pogchamp pogchamp pogchamp,0,6
2021-11-01 15:55:41,nafoxara,ඞඞඞඞඞඞ,1,1
2021-11-01 16:18:54,skarihai,viniiiiii furiaaaaaaaáaaa,1,2
2021-10-29 18:07:37,sycr0ne259,mir posture,0,2
2021-10-27 11:58:32,hajpercsgo,mouz omegalul,0,2
2021-11-01 17:40:05,memesorbeans,o0k hello pgl please dont show facecam dev1ce trying hard survive nut november loyal viewer,0,15
2021-11-01 18:05:48,cekodokpisyang,kekw 10 5,1,3
2021-11-01 15:55:38,elmoktae,liquid disband check hltv,0,4
2021-11-01 17:27:07,bigoldoggo420,shit0 omegalul,0,2
2021-11-01 17:55:31,nabbelito,device fubbar ju,0,3
2021-11-01 17:13:43,dolve__,danmarkskåne,1,1
2021-10-29 19:33:42,maxdelore,nekr,1,1
2021-10-27 12:58:15,MvSlainXVII,levic173 social points 500,1,4
2021-10-27 12:27:18,nathD,hi guys i’m designer pgl major wanted express honored first blind gui engineer csgo tournament history thank pgl amazing opportunity i’ll try best,1,27
2021-10-27 11:44:34,Haas_ZA,game shouldve gone 0 3,1,5
2021-10-29 17:52:55,nice64320,ñl,1,1
2021-10-29 19:42:39,barlennn,samurturk ağlama,1,2
2021-10-27 11:50:10,%cyclone28056,ads,0,1
2021-11-01 15:51:46,cry_please1,gey taliban ban trans gey taliban ban trans gey taliban ban trans,1,12
2021-10-27 13:10:40,anao_macho,flamengo,0,1
2021-10-27 13:10:00,lily0uwu,ence wont win lul ence wont win lul ence wont win lul ence wont win lul ence wont win lul ence wont win lul ence wont win lul,1,28
2021-11-01 17:22:13,t7fft89tght,kekw hanpus,0,2
2021-11-01 18:40:48,beejcs,threat youre clapping much,0,4
2021-11-01 16:10:45,ImKenreg,last major,0,2
2021-11-01 15:55:44,creamer_89,entro loosing advantages get well played furia,1,7
2021-10-27 12:47:46,rustyannex,maar madharchod,1,2
2021-10-29 18:07:57,bibelman609,magixx got better man milkers magisk,1,6
2021-10-29 19:10:18,ventraks,s0mple 0 kills,0,3
2021-11-01 16:03:40,malesekcz,furia zajebana je furia zajebana je furia zajebana je furia zajebana je furia zajebana je furia zajebana je furia zajebana je furia zajebana je furia zajebana je furia zajebana je furia zajebana je furia zajebana je furia zajebana je furia zajebana je furia zajebana je,0,45
2021-11-01 17:09:27,ejzham,swedishflag,0,1
2021-10-27 12:53:56,Quickie_demon,worst production ever dead major,0,5
2021-11-01 17:04:10,amen2193,004 lnz,0,2
2021-10-29 19:14:56,lawless1983,squid3,0,1
2021-11-01 16:02:28,s2revenger390,gaulesfuria gaulesfuria gaulesfuria gaulesfuria gaulesfuria gaulesfuria gaulesfuria gaulesfuria lesgooooooooooo brbrgbhrbbr,0,10
2021-10-29 18:51:45,marwell_123i,beastikingu čuuus,1,2
2021-10-29 19:13:57,tabbir,tabbirdunc tabbirdunc tabbirdunc tabbirdunc tabbirdunc tabbirdunc tabbirdunc tabbirdunc tabbirdunc tabbirdunc tabbirdunc tabbirdunc,0,12
2021-11-01 17:14:33,scream0311,gamble stack,0,2
2021-11-01 17:33:19,alexandar121,fuck rez,0,2
2021-10-27 13:18:52,phoenix7001,паацны тутдроп идет,1,3
2021-10-29 19:41:16,royalpolo,chopper boobas,1,2
2021-10-29 19:31:49,kjmj07291,eslcsfaila eslcsfaila eslcsfaila eslcsfaila,0,4
2021-11-01 17:50:48,KarlGm4n,s1mple first omegalul,0,3
2021-10-27 11:49:53,Maljunior,mouz,0,1
2021-10-29 19:34:08,MAXLARD,thiccgiskboy,1,1
2021-10-27 12:30:18,noob9yo,ence preparing cocaina,0,3
2021-10-29 18:49:27,nurdiich,botpreeh omegalul,0,2
2021-11-01 15:38:05,legion16661,rebuilding roster dreamhack open november announced sunday via twitter account comes wake teams failure qualify legends stage ongoing pgl stockholm major knocked challengers stage 23 record unclear yet exactly happen team many changes organization looking make,1,36
2021-10-29 19:27:01,AveragePengu1n,gaben clap ,1,2
2021-11-01 17:14:19,n0rbix12,sunteti mutl prea slabi nu stiu ce cautati legend status,1,10
2021-10-27 12:42:01,slippersniffer69,guys real teams play,0,4
2021-11-01 15:39:48,jeffersondesp,furia 53 lultropiq lets go,1,5
2021-11-01 17:43:01,juicer_and_baj,janneitrollskogen,0,1
2021-11-01 17:23:04,Dragnier1337,gambit bribed allow 10 5 half,1,6
2021-10-27 12:37:03,amanfff_inxy,xqcl lets xqcl go xqcl xqc xqcl lets xqcl go xqcl xqc xqcl lets xqcl go xqcl xqc xqcl lets xqcl go xqcl xqc xqcl lets xqcl go xqcl xqc xqcl lets xqcl go xqcl,1,35
2021-11-01 17:38:58,18NakedGutterRunners,forsene lets forsene go forsene sviden forsene,0,7
2021-10-29 19:03:37,vinistts013,meu ovoooooooo gringos,1,3
2021-10-27 13:09:17,tomarchru,pgllife pgllife pgllife pgllife pgllife pgllife pgllife pgllife pgllife pgllife pgllife pgllife pgllife pgllife pgllife pgllife pgllife pgllife pgllife pgllife pgllife pgllife pgllife pgllife pgllife pgllife pgllife pgllife pgllife pgllife pgllife pgllife pgllife pgllife pgllife pgllife pgllife,1,37
2021-11-01 16:08:36,mrcuus,clapping,0,1
2021-11-01 16:22:47,Beamish1510,thanks furia saving pick ems,0,5
2021-11-01 18:15:52,xguija,lots bla bla bla m8,0,5
2021-10-27 13:10:18,dyxeq,sadster,0,1
2021-10-29 19:08:17,PooGrabber,  bing chilling   bing chilling   bing chilling   bing chilling   bing chilling  ,1,10
2021-10-27 12:32:57,saumibane,bismillah,0,1
2021-10-29 19:05:49,bolulu__,oynamıyom pico mico,1,3
2021-10-27 12:30:01,alm0st_xd,cocain kekw cocain kekw,1,4
2021-10-29 18:59:17,Winston_Dickhill,absolute production,1,2
2021-11-01 17:51:33,lewbo_games,hobbit second major win incomming,0,5
2021-11-01 16:10:16,SirWendol,embarrassing,0,1
2021-10-27 12:38:33,leMentozen,soooo scuffed,0,2
2021-11-01 18:05:09,m1fizeXD,omegalul lnz,0,2
2021-10-29 17:57:31,throckmort_n,lucky 6 pretty okay,1,4
2021-11-01 17:14:49,L1Fcs,gambit notlikethis bet rent money biblethump gambit notlikethis bet rent money biblethump gambit notlikethis bet rent money biblethump,1,18
2021-11-01 16:07:23,anthoky2,monkeys playoffs,1,2
2021-10-29 19:27:06,rocksellerman,wasn’t classic nerdy computer kid school one ones get girlfriend first social person typical finn determined ist egal jetzt beim kartenspielen ist oder beim tischtennis oder beim computer er gibt nicht auf really wants win major it’s dream therefore it’s also dream get,1,49
2021-10-29 19:32:03,DycesM,spirit dont deserve major,0,4
2021-10-29 17:51:31,傑瑞克 (jerry2315),double peek,0,2
2021-11-01 17:22:38,smeysmeyy,mods dont understand professional twich chatter slow mode literally humans rights force endure torture mod remove slow mode 300 accounts spam 557363as,1,22
2021-10-29 19:04:21,t0my25,flipin´s mood,0,2
2021-10-29 19:34:55,Mrnoboody, 4head pgl  4head valve  4head last major  4headtelephonereceiver 4head pgl  4head valve  4head last major  4head,0,16
2021-10-29 18:01:18,wesbvb,kom nu drengee,1,3
2021-11-01 15:49:04,thugger0,blacklivesmatter feelsstrongman blm blacklivesmatter feelsstrongman blm blacklivesmatter feelsstrongman blm blacklivesmatter feelsstrongman blm blacklivesmatter feelsstrongman blm,1,15
2021-10-29 18:13:08,%HotRodTyler,anyone want buy 600 channel points heard worth money wait go,0,11
2021-11-01 18:42:22,IkarusTTV,jesus bunch s1mps,1,3
2021-10-29 19:11:47,kirkranns,316,1,1
